MEM driver,NIOM driver,MEM no driver,NIOM no driver
0.0069,-1.0,-0.0505,-1.0
0.0184,-1.0,-0.0505,-1.0
0.0282,-1.0,-0.0352,-1.0
0.0168,-1.0,-0.0315,-1.0
0.0021,-1.0,-0.0435,-1.0
0.0043,-1.0,-0.0417,-1.0
-0.0008,-1.0,-0.0309,-1.0
-0.0274,-1.0,-0.0357,-1.0
-0.042,-1.0,-0.0478,-1.0
-0.0156,-1.0,-0.0497,-1.0
0.0332,-1.0,-0.0456,-1.0
0.0637,-1.0,-0.05,-1.0
0.073,-1.0,-0.0604,-1.0
0.0907,-1.0,-0.0606,-1.0
0.1113,-1.0,-0.0532,-1.0
0.1098,-1.0,-0.0509,-1.0
0.0918,-1.0,-0.0523,-1.0
0.0749,-1.0,-0.0534,-1.0
0.0659,-1.0,-0.0465,-1.0
0.0575,-1.0,-0.0357,-1.0
0.0391,-1.0,-0.0451,-1.0
0.0238,-1.0,-0.0653,-1.0
0.0276,-1.0,-0.0631,-1.0
0.036000000000000004,-1.0,-0.0474,-1.0
0.0305,-1.0,-0.0408,-1.0
0.0164,-1.0,-0.0363,-1.0
0.0117,-1.0,-0.0213,-1.0
0.0186,-1.0,0.0052,-1.0
0.0155,-1.0,0.0264,-1.0
-0.0028,-1.0,0.025,-1.0
-0.0119,-1.0,0.0164,-1.0
-0.0045,-1.0,0.0188,-1.0
-0.0034,-1.0,0.0211,-1.0
-0.0184,-1.0,0.011000000000000001,-1.0
-0.0286,-1.0,-0.0028,-1.0
-0.019,-1.0,-0.0028,-1.0
-0.0134,-1.0,0.0026,-1.0
-0.0316,-1.0,-0.0139,-1.0
-0.0455,-1.0,-0.0379,-1.0
-0.0321,-1.0,-0.0341,-1.0
-0.0168,-1.0,-0.0179,-1.0
-0.0214,-1.0,-0.0204,-1.0
-0.0313,-1.0,-0.0337,-1.0
-0.0283,-1.0,-0.0359,-1.0
-0.0168,-1.0,-0.0218,-1.0
-0.0165,-1.0,-0.008,-1.0
-0.027000000000000003,-1.0,-0.0065,-1.0
-0.0291,-1.0,-0.0048,-1.0
-0.0215,-1.0,0.0063,-1.0
-0.0169,-1.0,0.0168,-1.0
-0.0207,-1.0,0.0164,-1.0
-0.0244,-1.0,0.0091,-1.0
-0.015,-1.0,0.0126,-1.0
-0.0058,-1.0,0.0233,-1.0
-0.0145,-1.0,0.0174,-1.0
-0.0204,-1.0,0.0046,-1.0
-0.0079,-1.0,0.0092,-1.0
0.0012,-1.0,0.0213,-1.0
-0.0027,-1.0,0.0236,-1.0
-0.0084,-1.0,0.0149,-1.0
-0.0094,-1.0,0.0066,-1.0
-0.0043,-1.0,0.0125,-1.0
-0.0024,-1.0,0.0182,-1.0
-0.0113,-1.0,0.0063,-1.0
-0.0182,-1.0,-0.0019,-1.0
-0.0145,-1.0,0.0084,-1.0
-0.0138,-1.0,0.0156,-1.0
-0.0232,-1.0,0.0081,-1.0
-0.0265,-1.0,0.0024,-1.0
-0.0136,-1.0,0.0119,-1.0
-0.0049,-1.0,0.0235,-1.0
-0.0139,-1.0,0.0202,-1.0
-0.0199,-1.0,0.0112,-1.0
-0.0109,-1.0,0.0102,-1.0
-0.0023,-1.0,0.0133,-1.0
-0.0035,-1.0,0.0176,-1.0
-0.0082,-1.0,0.0171,-1.0
-0.0038,-1.0,0.013000000000000001,-1.0
0.0061,-1.0,0.021,-1.0
-0.0018,-1.0,0.0273,-1.0
-0.0198,-1.0,0.0136,-1.0
-0.0162,-1.0,0.0056,-1.0
-0.0037,-1.0,0.0152,-1.0
-0.0097,-1.0,0.0198,-1.0
-0.0203,-1.0,0.0151,-1.0
-0.0158,-1.0,0.0121,-1.0
-0.0045,-1.0,0.015,-1.0
-0.0018,-1.0,0.0204,-1.0
-0.0073,-1.0,0.0189,-1.0
-0.0076,-1.0,0.0142,-1.0
0.0001,-1.0,0.0182,-1.0
0.0033,-1.0,0.0228,-1.0
-0.0039,-1.0,0.0175,-1.0
-0.0103,-1.0,0.0092,-1.0
-0.0033,-1.0,0.0093,-1.0
0.0073,-1.0,0.018000000000000002,-1.0
0.0022,-1.0,0.0208,-1.0
-0.0106,-1.0,0.0118,-1.0
-0.0108,-1.0,0.0088,-1.0
-0.0031,-1.0,0.0172,-1.0
-0.0042,-1.0,0.0204,-1.0
-0.0159,-1.0,0.0112,-1.0
-0.0216,-1.0,0.0014,-1.0
-0.0089,-1.0,0.0078,-1.0
0.0007,-1.0,0.0216,-1.0
-0.0107,-1.0,0.016,-1.0
-0.0183,-1.0,-0.0001,-1.0
-0.0069,-1.0,0.001,-1.0
0.0017,-1.0,0.0123,-1.0
-0.0037,-1.0,0.013999999999999999,-1.0
-0.0097,-1.0,0.0068,-1.0
-0.0051,-1.0,0.0045,-1.0
0.002,-1.0,0.0096,-1.0
-0.006,-1.0,0.0054,-1.0
-0.0219,-1.0,-0.0081,-1.0
-0.0243,-1.0,-0.01,-1.0
-0.0167,-1.0,-0.0011,-1.0
-0.0152,-1.0,0.0024,-1.0
-0.0217,-1.0,-0.0016,-1.0
-0.0237,-1.0,-0.0047,-1.0
-0.0161,-1.0,0.0,-1.0
-0.0137,-1.0,0.0028,-1.0
-0.022000000000000002,-1.0,-0.0055,-1.0
-0.0241,-1.0,-0.0117,-1.0
-0.0142,-1.0,-0.0042,-1.0
-0.0078,-1.0,0.0037,-1.0
-0.0151,-1.0,-0.0026,-1.0
-0.0248,-1.0,-0.0168,-1.0
-0.0198,-1.0,-0.0194,-1.0
-0.0101,-1.0,-0.0083,-1.0
-0.0164,-1.0,-0.0057,-1.0
-0.0254,-1.0,-0.0139,-1.0
-0.0179,-1.0,-0.0116,-1.0
-0.0099,-1.0,-0.0027,-1.0
-0.0175,-1.0,-0.0041,-1.0
-0.0301,-1.0,-0.0138,-1.0
-0.0315,-1.0,-0.022000000000000002,-1.0
-0.0192,-1.0,-0.0177,-1.0
-0.0114,-1.0,-0.0052,-1.0
-0.0189,-1.0,-0.006,-1.0
-0.0227,-1.0,-0.0166,-1.0
-0.0119,-1.0,-0.0146,-1.0
-0.0046,-1.0,-0.0049,-1.0
-0.012,-1.0,-0.0059,-1.0
-0.0193,-1.0,-0.016,-1.0
-0.0118,-1.0,-0.0184,-1.0
-0.0024,-1.0,-0.0081,-1.0
-0.0106,-1.0,-0.0058,-1.0
-0.0221,-1.0,-0.0194,-1.0
-0.0171,-1.0,-0.0257,-1.0
-0.0094,-1.0,-0.0154,-1.0
-0.0153,-1.0,-0.0072,-1.0
-0.0246,-1.0,-0.0133,-1.0
-0.0214,-1.0,-0.0222,-1.0
-0.0095,-1.0,-0.0167,-1.0
-0.0106,-1.0,-0.0083,-1.0
-0.0239,-1.0,-0.0151,-1.0
-0.0248,-1.0,-0.0228,-1.0
-0.0154,-1.0,-0.0174,-1.0
-0.0164,-1.0,-0.0134,-1.0
-0.0236,-1.0,-0.0212,-1.0
-0.0261,-1.0,-0.0325,-1.0
-0.0222,-1.0,-0.0318,-1.0
-0.0183,-1.0,-0.021,-1.0
-0.0245,-1.0,-0.021,-1.0
-0.032,-1.0,-0.0294,-1.0
-0.0262,-1.0,-0.0274,-1.0
-0.0185,-1.0,-0.021,-1.0
-0.0257,-1.0,-0.0235,-1.0
-0.0413,-1.0,-0.0316,-1.0
-0.0465,-1.0,-0.0355,-1.0
-0.0395,-1.0,-0.0287,-1.0
-0.0404,-1.0,-0.0225,-1.0
-0.0487,-1.0,-0.0292,-1.0
-0.047,-1.0,-0.0354,-1.0
-0.0418,-1.0,-0.0296,-1.0
-0.0436,-1.0,-0.0211,-1.0
-0.0524,-1.0,-0.0228,-1.0
-0.067,-1.0,-0.0341,-1.0
-0.0694,-1.0,-0.0345,-1.0
-0.0536,-1.0,-0.024,-1.0
-0.0386,-1.0,-0.027999999999999997,-1.0
-0.0233,-1.0,-0.0383,-1.0
0.0017,-1.0,-0.0323,-1.0
0.0219,-1.0,-0.0242,-1.0
0.0262,-1.0,-0.0264,-1.0
0.0213,-1.0,-0.031,-1.0
0.0205,-1.0,-0.0325,-1.0
0.03,-1.0,-0.0243,-1.0
0.0315,-1.0,-0.0153,-1.0
0.0117,-1.0,-0.0246,-1.0
-0.0116,-1.0,-0.0385,-1.0
-0.0262,-1.0,-0.0366,-1.0
-0.032,-1.0,-0.0315,-1.0
-0.0147,-1.0,-0.0353,-1.0
0.0294,-1.0,-0.0411,-1.0
0.0792,-1.0,-0.0403,-1.0
0.1142,-1.0,-0.0359,-1.0
0.1286,-1.0,-0.042,-1.0
0.1302,-1.0,-0.0556,-1.0
0.1257,-1.0,-0.0542,-1.0
0.1139,-1.0,-0.0371,-1.0
0.0947,-1.0,-0.0288,-1.0
0.073,-1.0,-0.0399,-1.0
0.0612,-1.0,-0.0512,-1.0
0.0633,-1.0,-0.0443,-1.0
0.0576,-1.0,-0.0359,-1.0
0.0404,-1.0,-0.0428,-1.0
0.0372,-1.0,-0.0439,-1.0
0.0468,-1.0,-0.0238,-1.0
0.0444,-1.0,-0.0016,-1.0
0.0248,-1.0,0.0045,-1.0
0.0065,-1.0,0.0026,-1.0
0.009000000000000001,-1.0,0.0122,-1.0
0.017,-1.0,0.0311,-1.0
0.0065,-1.0,0.0332,-1.0
-0.0065,-1.0,0.017,-1.0
-0.0031,-1.0,0.0099,-1.0
0.0016,-1.0,0.0155,-1.0
-0.0069,-1.0,0.0132,-1.0
-0.0217,-1.0,-0.0028,-1.0
-0.0267,-1.0,-0.0175,-1.0
-0.0206,-1.0,-0.0176,-1.0
-0.0229,-1.0,-0.0158,-1.0
-0.0306,-1.0,-0.0246,-1.0
-0.0238,-1.0,-0.0287,-1.0
-0.0101,-1.0,-0.0206,-1.0
-0.0077,-1.0,-0.0145,-1.0
-0.0149,-1.0,-0.0146,-1.0
-0.0171,-1.0,-0.0107,-1.0
-0.0081,-1.0,0.0048,-1.0
-0.0027,-1.0,0.0202,-1.0
-0.0081,-1.0,0.0223,-1.0
-0.0095,-1.0,0.0218,-1.0
-0.0043,-1.0,0.0268,-1.0
-0.003,-1.0,0.0299,-1.0
-0.0059,-1.0,0.0296,-1.0
-0.0106,-1.0,0.0258,-1.0
-0.0094,-1.0,0.0212,-1.0
0.0021,-1.0,0.0258,-1.0
0.0046,-1.0,0.03,-1.0
-0.0084,-1.0,0.0228,-1.0
-0.01,-1.0,0.0183,-1.0
0.0068,-1.0,0.0256,-1.0
0.0165,-1.0,0.0325,-1.0
0.005,-1.0,0.0264,-1.0
-0.0081,-1.0,0.0125,-1.0
-0.0006,-1.0,0.0142,-1.0
0.0069,-1.0,0.0308,-1.0
-0.0109,-1.0,0.0294,-1.0
-0.0253,-1.0,0.0121,-1.0
-0.0135,-1.0,0.012,-1.0
-0.0044,-1.0,0.0257,-1.0
-0.0126,-1.0,0.0266,-1.0
-0.017,-1.0,0.0157,-1.0
-0.0089,-1.0,0.0164,-1.0
-0.0036,-1.0,0.0303,-1.0
-0.0077,-1.0,0.034,-1.0
-0.0093,-1.0,0.0247,-1.0
-0.0049,-1.0,0.0204,-1.0
-0.0007,-1.0,0.0239,-1.0
0.0013,-1.0,0.0261,-1.0
-0.004,-1.0,0.0216,-1.0
-0.012,-1.0,0.0121,-1.0
-0.0062,-1.0,0.0125,-1.0
0.0011,-1.0,0.0219,-1.0
-0.01,-1.0,0.0183,-1.0
-0.0215,-1.0,0.0061,-1.0
-0.0165,-1.0,0.0088,-1.0
-0.0094,-1.0,0.0197,-1.0
-0.012,-1.0,0.0199,-1.0
-0.0205,-1.0,0.0104,-1.0
-0.021,-1.0,0.0075,-1.0
-0.0085,-1.0,0.0206,-1.0
-0.0051,-1.0,0.0293,-1.0
-0.0156,-1.0,0.0189,-1.0
-0.0126,-1.0,0.0104,-1.0
0.0022,-1.0,0.0159,-1.0
0.0014,-1.0,0.02,-1.0
-0.0109,-1.0,0.0132,-1.0
-0.0147,-1.0,0.0021,-1.0
-0.0082,-1.0,0.0027,-1.0
-0.0055,-1.0,0.0136,-1.0
-0.0136,-1.0,0.0133,-1.0
-0.021,-1.0,0.0026,-1.0
-0.0185,-1.0,0.0025,-1.0
-0.0115,-1.0,0.0137,-1.0
-0.0111,-1.0,0.0177,-1.0
-0.0203,-1.0,0.0061,-1.0
-0.0242,-1.0,-0.0025,-1.0
-0.0188,-1.0,0.0041,-1.0
-0.021,-1.0,0.0084,-1.0
-0.0278,-1.0,0.0015,-1.0
-0.0238,-1.0,-0.0028,-1.0
-0.0138,-1.0,0.0011,-1.0
-0.0088,-1.0,0.0062,-1.0
-0.0146,-1.0,0.0022,-1.0
-0.0238,-1.0,-0.0106,-1.0
-0.0188,-1.0,-0.0102,-1.0
-0.0126,-1.0,0.0039,-1.0
-0.0239,-1.0,0.0024,-1.0
-0.0324,-1.0,-0.0112,-1.0
-0.0233,-1.0,-0.0104,-1.0
-0.0177,-1.0,0.0002,-1.0
-0.028999999999999998,-1.0,0.0007,-1.0
-0.0397,-1.0,-0.011000000000000001,-1.0
-0.0309,-1.0,-0.0155,-1.0
-0.0162,-1.0,-0.0031,-1.0
-0.0216,-1.0,0.0008,-1.0
-0.0342,-1.0,-0.013999999999999999,-1.0
-0.0275,-1.0,-0.0177,-1.0
-0.0122,-1.0,-0.0032,-1.0
-0.0112,-1.0,0.0011,-1.0
-0.0218,-1.0,-0.0138,-1.0
-0.0273,-1.0,-0.025,-1.0
-0.0219,-1.0,-0.0156,-1.0
-0.0198,-1.0,-0.0045,-1.0
-0.03,-1.0,-0.0112,-1.0
-0.0373,-1.0,-0.0205,-1.0
-0.0334,-1.0,-0.0186,-1.0
-0.0291,-1.0,-0.0142,-1.0
-0.03,-1.0,-0.0147,-1.0
-0.0341,-1.0,-0.0221,-1.0
-0.0313,-1.0,-0.0247,-1.0
-0.0212,-1.0,-0.0117,-1.0
-0.0222,-1.0,-0.0066,-1.0
-0.0304,-1.0,-0.0197,-1.0
-0.0245,-1.0,-0.0218,-1.0
-0.0136,-1.0,-0.0099,-1.0
-0.0146,-1.0,-0.0082,-1.0
-0.0226,-1.0,-0.0181,-1.0
-0.0234,-1.0,-0.023,-1.0
-0.0115,-1.0,-0.0139,-1.0
-0.0076,-1.0,-0.0079,-1.0
-0.0221,-1.0,-0.0189,-1.0
-0.0288,-1.0,-0.0265,-1.0
-0.0182,-1.0,-0.0186,-1.0
-0.0124,-1.0,-0.0124,-1.0
-0.0196,-1.0,-0.0173,-1.0
-0.0263,-1.0,-0.0262,-1.0
-0.021,-1.0,-0.026000000000000002,-1.0
-0.0125,-1.0,-0.0142,-1.0
-0.0173,-1.0,-0.0099,-1.0
-0.0244,-1.0,-0.0188,-1.0
-0.015,-1.0,-0.0205,-1.0
-0.0029,-1.0,-0.0125,-1.0
-0.009000000000000001,-1.0,-0.0119,-1.0
-0.0235,-1.0,-0.0223,-1.0
-0.0214,-1.0,-0.0288,-1.0
-0.0054,-1.0,-0.0194,-1.0
-0.0041,-1.0,-0.0101,-1.0
-0.0186,-1.0,-0.019,-1.0
-0.0222,-1.0,-0.0295,-1.0
-0.0144,-1.0,-0.0236,-1.0
-0.0144,-1.0,-0.0135,-1.0
-0.0211,-1.0,-0.0152,-1.0
-0.0234,-1.0,-0.0242,-1.0
-0.015,-1.0,-0.0206,-1.0
-0.0048,-1.0,-0.0058,-1.0
-0.0113,-1.0,-0.0084,-1.0
-0.0221,-1.0,-0.0243,-1.0
-0.0148,-1.0,-0.0226,-1.0
-0.0037,-1.0,-0.0096,-1.0
-0.0067,-1.0,-0.0086,-1.0
-0.0154,-1.0,-0.0192,-1.0
-0.0176,-1.0,-0.0268,-1.0
-0.0129,-1.0,-0.0216,-1.0
-0.0136,-1.0,-0.0159,-1.0
-0.0257,-1.0,-0.0252,-1.0
-0.0335,-1.0,-0.0367,-1.0
-0.0269,-1.0,-0.0315,-1.0
-0.0188,-1.0,-0.0151,-1.0
-0.0246,-1.0,-0.0098,-1.0
-0.0396,-1.0,-0.0243,-1.0
-0.0424,-1.0,-0.0309,-1.0
-0.031,-1.0,-0.0149,-1.0
-0.0308,-1.0,-0.006999999999999999,-1.0
-0.0462,-1.0,-0.0202,-1.0
-0.0557,-1.0,-0.0306,-1.0
-0.0557,-1.0,-0.0283,-1.0
-0.0557,-1.0,-0.0242,-1.0
-0.0495,-1.0,-0.0291,-1.0
-0.026000000000000002,-1.0,-0.0393,-1.0
0.0069,-1.0,-0.0364,-1.0
0.024,-1.0,-0.0264,-1.0
0.0207,-1.0,-0.0308,-1.0
0.0227,-1.0,-0.0392,-1.0
0.0338,-1.0,-0.0334,-1.0
0.0317,-1.0,-0.0228,-1.0
0.0179,-1.0,-0.0207,-1.0
0.01,-1.0,-0.0247,-1.0
0.0078,-1.0,-0.0237,-1.0
0.0012,-1.0,-0.0156,-1.0
-0.0073,-1.0,-0.016,-1.0
0.0038,-1.0,-0.0288,-1.0
0.0432,-1.0,-0.0349,-1.0
0.0835,-1.0,-0.027999999999999997,-1.0
0.1017,-1.0,-0.0248,-1.0
0.1092,-1.0,-0.0354,-1.0
0.1212,-1.0,-0.0463,-1.0
0.1292,-1.0,-0.0412,-1.0
0.1149,-1.0,-0.0322,-1.0
0.0884,-1.0,-0.0345,-1.0
0.0762,-1.0,-0.0337,-1.0
0.0766,-1.0,-0.0226,-1.0
0.0697,-1.0,-0.0179,-1.0
0.0531,-1.0,-0.0258,-1.0
0.0422,-1.0,-0.0339,-1.0
0.0491,-1.0,-0.0283,-1.0
0.0566,-1.0,-0.0142,-1.0
0.0433,-1.0,-0.0072,-1.0
0.0294,-1.0,-0.0036,-1.0
0.0361,-1.0,0.0118,-1.0
0.0437,-1.0,0.0343,-1.0
0.0355,-1.0,0.0479,-1.0
0.0191,-1.0,0.0444,-1.0
0.0115,-1.0,0.0361,-1.0
0.0168,-1.0,0.0397,-1.0
0.0127,-1.0,0.0386,-1.0
-0.0053,-1.0,0.0199,-1.0
-0.0087,-1.0,0.0106,-1.0
0.0005,-1.0,0.0171,-1.0
-0.0049,-1.0,0.0102,-1.0
-0.0183,-1.0,-0.0088,-1.0
-0.0166,-1.0,-0.0142,-1.0
-0.0052,-1.0,-0.0062,-1.0
-0.0033,-1.0,-0.0031,-1.0
-0.0091,-1.0,-0.0096,-1.0
-0.0084,-1.0,-0.0126,-1.0
-0.0004,-1.0,-0.0035,-1.0
0.0045,-1.0,0.0097,-1.0
0.0001,-1.0,0.0167,-1.0
-0.0108,-1.0,0.0125,-1.0
-0.0116,-1.0,0.0108,-1.0
0.0026,-1.0,0.0282,-1.0
0.0054,-1.0,0.040999999999999995,-1.0
-0.0073,-1.0,0.0305,-1.0
-0.0045,-1.0,0.0292,-1.0
0.0114,-1.0,0.0458,-1.0
0.0102,-1.0,0.0466,-1.0
-0.004,-1.0,0.03,-1.0
-0.0055,-1.0,0.0235,-1.0
0.0107,-1.0,0.0349,-1.0
0.0216,-1.0,0.0434,-1.0
0.012,-1.0,0.0345,-1.0
0.0046,-1.0,0.0261,-1.0
0.0163,-1.0,0.0337,-1.0
0.0243,-1.0,0.0397,-1.0
0.0151,-1.0,0.0327,-1.0
0.0064,-1.0,0.026000000000000002,-1.0
0.0069,-1.0,0.0279,-1.0
0.0063,-1.0,0.0328,-1.0
0.0006,-1.0,0.0325,-1.0
-0.0033,-1.0,0.0256,-1.0
-0.0022,-1.0,0.0213,-1.0
0.001,-1.0,0.0263,-1.0
0.0062,-1.0,0.0351,-1.0
0.0106,-1.0,0.0362,-1.0
0.0107,-1.0,0.0288,-1.0
0.0162,-1.0,0.0318,-1.0
0.0246,-1.0,0.0452,-1.0
0.0167,-1.0,0.0413,-1.0
0.0035,-1.0,0.0253,-1.0
0.0118,-1.0,0.0296,-1.0
0.025,-1.0,0.0448,-1.0
0.015,-1.0,0.04,-1.0
-0.0005,-1.0,0.0209,-1.0
0.0048,-1.0,0.016,-1.0
0.0155,-1.0,0.0302,-1.0
0.0085,-1.0,0.0381,-1.0
-0.0004,-1.0,0.0293,-1.0
0.0088,-1.0,0.0246,-1.0
0.0198,-1.0,0.0341,-1.0
0.0162,-1.0,0.0417,-1.0
0.0052,-1.0,0.0347,-1.0
0.0027,-1.0,0.0238,-1.0
0.016,-1.0,0.0306,-1.0
0.0244,-1.0,0.0447,-1.0
0.0144,-1.0,0.0363,-1.0
0.01,-1.0,0.0194,-1.0
0.0196,-1.0,0.0269,-1.0
0.0225,-1.0,0.0437,-1.0
0.0135,-1.0,0.0392,-1.0
0.0041,-1.0,0.0227,-1.0
0.0044,-1.0,0.0203,-1.0
0.0103,-1.0,0.0298,-1.0
0.0055,-1.0,0.0277,-1.0
-0.0046,-1.0,0.0156,-1.0
-0.0017,-1.0,0.0154,-1.0
0.0058,-1.0,0.0239,-1.0
0.0028,-1.0,0.0272,-1.0
-0.0032,-1.0,0.0254,-1.0
0.0012,-1.0,0.0211,-1.0
0.0136,-1.0,0.025,-1.0
0.0148,-1.0,0.0349,-1.0
0.0044,-1.0,0.0299,-1.0
0.0053,-1.0,0.0185,-1.0
0.0151,-1.0,0.0219,-1.0
0.0155,-1.0,0.0275,-1.0
0.008,-1.0,0.0202,-1.0
-0.0027,-1.0,0.0068,-1.0
-0.0075,-1.0,0.0042,-1.0
0.0027,-1.0,0.018000000000000002,-1.0
0.0052,-1.0,0.0252,-1.0
-0.0099,-1.0,0.0127,-1.0
-0.0118,-1.0,0.0062,-1.0
0.0029,-1.0,0.0177,-1.0
0.0023,-1.0,0.022000000000000002,-1.0
-0.0125,-1.0,0.0097,-1.0
-0.0105,-1.0,0.0022,-1.0
0.0096,-1.0,0.0124,-1.0
0.0137,-1.0,0.021,-1.0
-0.0026,-1.0,0.0102,-1.0
-0.0048,-1.0,0.0003,-1.0
0.0096,-1.0,0.0097,-1.0
0.0114,-1.0,0.0184,-1.0
-0.0023,-1.0,0.0098,-1.0
-0.0126,-1.0,-0.0038,-1.0
-0.0095,-1.0,-0.005,-1.0
-0.0038,-1.0,0.0041,-1.0
-0.0106,-1.0,0.0037,-1.0
-0.0193,-1.0,-0.0082,-1.0
-0.0136,-1.0,-0.0096,-1.0
-0.0014,-1.0,0.003,-1.0
0.0043,-1.0,0.012,-1.0
-0.001,-1.0,0.006999999999999999,-1.0
-0.0091,-1.0,-0.0042,-1.0
-0.0034,-1.0,-0.0025,-1.0
0.0051,-1.0,0.0062,-1.0
-0.0027,-1.0,0.0021,-1.0
-0.0086,-1.0,-0.0053,-1.0
0.0027,-1.0,-0.0004,-1.0
0.0105,-1.0,0.0058,-1.0
0.0006,-1.0,0.0008,-1.0
-0.011000000000000001,-1.0,-0.0109,-1.0
-0.0057,-1.0,-0.0132,-1.0
0.0024,-1.0,-0.0033,-1.0
-0.0082,-1.0,-0.0001,-1.0
-0.0207,-1.0,-0.0091,-1.0
-0.0171,-1.0,-0.0143,-1.0
-0.0091,-1.0,-0.0094,-1.0
-0.0064,-1.0,-0.004,-1.0
-0.0097,-1.0,-0.006999999999999999,-1.0
-0.0139,-1.0,-0.0147,-1.0
-0.0087,-1.0,-0.0131,-1.0
-0.0035,-1.0,-0.0056,-1.0
-0.0096,-1.0,-0.0089,-1.0
-0.0144,-1.0,-0.0189,-1.0
-0.0111,-1.0,-0.02,-1.0
-0.011000000000000001,-1.0,-0.0148,-1.0
-0.0185,-1.0,-0.0147,-1.0
-0.0231,-1.0,-0.0213,-1.0
-0.0146,-1.0,-0.0209,-1.0
-0.0094,-1.0,-0.0116,-1.0
-0.0249,-1.0,-0.0146,-1.0
-0.0362,-1.0,-0.0281,-1.0
-0.0251,-1.0,-0.0248,-1.0
-0.0184,-1.0,-0.0096,-1.0
-0.0292,-1.0,-0.0076,-1.0
-0.0375,-1.0,-0.0165,-1.0
-0.0354,-1.0,-0.0199,-1.0
-0.0335,-1.0,-0.0129,-1.0
-0.0414,-1.0,-0.0098,-1.0
-0.0541,-1.0,-0.0186,-1.0
-0.059000000000000004,-1.0,-0.0235,-1.0
-0.0547,-1.0,-0.0188,-1.0
-0.0428,-1.0,-0.0176,-1.0
-0.0256,-1.0,-0.0227,-1.0
-0.0109,-1.0,-0.0314,-1.0
0.0073,-1.0,-0.0325,-1.0
0.0287,-1.0,-0.0187,-1.0
0.0314,-1.0,-0.013999999999999999,-1.0
0.0208,-1.0,-0.0272,-1.0
0.0255,-1.0,-0.0299,-1.0
0.0397,-1.0,-0.0174,-1.0
0.0362,-1.0,-0.0126,-1.0
0.0128,-1.0,-0.0223,-1.0
-0.0092,-1.0,-0.0313,-1.0
-0.0198,-1.0,-0.0272,-1.0
-0.0263,-1.0,-0.0242,-1.0
-0.0127,-1.0,-0.0349,-1.0
0.0394,-1.0,-0.0426,-1.0
0.0986,-1.0,-0.0373,-1.0
0.1282,-1.0,-0.0323,-1.0
0.1342,-1.0,-0.0375,-1.0
0.1334,-1.0,-0.0492,-1.0
0.1299,-1.0,-0.0503,-1.0
0.1161,-1.0,-0.0382,-1.0
0.0902,-1.0,-0.0375,-1.0
0.0712,-1.0,-0.0488,-1.0
0.0692,-1.0,-0.0493,-1.0
0.0688,-1.0,-0.043,-1.0
0.0616,-1.0,-0.0409,-1.0
0.0537,-1.0,-0.0382,-1.0
0.054000000000000006,-1.0,-0.0287,-1.0
0.0591,-1.0,-0.0096,-1.0
0.048,-1.0,0.0064,-1.0
0.0231,-1.0,0.0063,-1.0
0.0131,-1.0,0.0064,-1.0
0.0186,-1.0,0.0209,-1.0
0.0158,-1.0,0.0334,-1.0
0.0021,-1.0,0.0291,-1.0
-0.0061,-1.0,0.0166,-1.0
0.0002,-1.0,0.0152,-1.0
0.0071,-1.0,0.0231,-1.0
-0.0011,-1.0,0.0164,-1.0
-0.0126,-1.0,-0.0029,-1.0
-0.0139,-1.0,-0.0112,-1.0
-0.0121,-1.0,-0.0096,-1.0
-0.0127,-1.0,-0.0107,-1.0
-0.0154,-1.0,-0.0167,-1.0
-0.0162,-1.0,-0.0221,-1.0
-0.0084,-1.0,-0.016,-1.0
-0.003,-1.0,-0.0056,-1.0
-0.0087,-1.0,-0.0067,-1.0
-0.0088,-1.0,-0.0064,-1.0
0.0023,-1.0,0.0119,-1.0
0.0066,-1.0,0.0304,-1.0
-0.0001,-1.0,0.0291,-1.0
-0.0046,-1.0,0.0208,-1.0
-0.001,-1.0,0.0266,-1.0
0.0015,-1.0,0.0378,-1.0
-0.0023,-1.0,0.0351,-1.0
-0.0013,-1.0,0.0261,-1.0
0.0069,-1.0,0.027999999999999997,-1.0
0.0104,-1.0,0.0384,-1.0
0.0027,-1.0,0.0388,-1.0
-0.0084,-1.0,0.0213,-1.0
-0.0027,-1.0,0.0099,-1.0
0.0165,-1.0,0.0242,-1.0
0.0165,-1.0,0.0364,-1.0
0.0027,-1.0,0.0277,-1.0
0.0072,-1.0,0.0246,-1.0
0.0156,-1.0,0.0328,-1.0
0.0024,-1.0,0.0287,-1.0
-0.0146,-1.0,0.0153,-1.0
-0.0154,-1.0,0.0114,-1.0
-0.0057,-1.0,0.0211,-1.0
0.0004,-1.0,0.0337,-1.0
-0.0037,-1.0,0.0338,-1.0
-0.0085,-1.0,0.0241,-1.0
-0.0061,-1.0,0.0209,-1.0
-0.0017,-1.0,0.0269,-1.0
-0.0001,-1.0,0.0304,-1.0
-0.0002,-1.0,0.0252,-1.0
0.0042,-1.0,0.023,-1.0
0.0123,-1.0,0.0326,-1.0
0.0106,-1.0,0.0369,-1.0
0.0001,-1.0,0.0261,-1.0
-0.0006,-1.0,0.0185,-1.0
0.0081,-1.0,0.0245,-1.0
0.0072,-1.0,0.0309,-1.0
-0.0068,-1.0,0.0269,-1.0
-0.016,-1.0,0.0184,-1.0
-0.008,-1.0,0.0198,-1.0
-0.0005,-1.0,0.0278,-1.0
-0.0097,-1.0,0.0231,-1.0
-0.0152,-1.0,0.0119,-1.0
